Shipping_Days,Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Manufacturer,Returned,Return Reason,Notes
5,2.90,3,-2.0349,0.7,East,Ohio,5399,CA-2017-163202,9/27/2017,10/2/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,43130,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,,No,,
4,6.21,4,-4.9728,0.7,East,Ohio,5433,CA-2018-117422,10/21/2018,10/25/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,44107,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",,No,,
4,7.65,4,-6.1248,0.7,East,Pennsylvania,5496,CA-2016-113523,9/4/2016,9/8/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,19140,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,,No,,
4,29.94,4,-23.952,0.7,East,Ohio,5573,CA-2015-151162,12/5/2015,12/9/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,43229,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,,No,,
6,59.91,7,-45.9333,0.7,East,Ohio,5594,US-2018-108014,11/19/2018,11/25/2018,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,44105,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',,No,,
0,11.08,7,-8.1312,0.7,East,Ohio,5665,CA-2017-141957,7/21/2017,7/21/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,43055,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",,No,,
4,104.58,6,-80.178,0.7,East,Pennsylvania,5869,CA-2017-158211,1/4/2017,1/8/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,19143,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,,No,,
3,12.20,7,-9.7608,0.7,East,Ohio,6055,CA-2017-124016,9/23/2017,9/26/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,43130,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,,No,,
6,2.41,1,-2.01,0.7,East,Pennsylvania,6353,US-2016-161347,9/13/2016,9/19/2016,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,19120,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,No,,
4,6.29,1,-4.196,0.7,East,Pennsylvania,6427,CA-2017-143714,5/23/2017,5/27/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,19120,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,,No,,
4,19.24,3,-13.4694,0.7,East,Ohio,6504,CA-2015-129147,11/2/2015,11/6/2015,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,44256,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,,No,,
6,5.71,5,-4.7625,0.7,East,Pennsylvania,6526,CA-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,19120,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,No,,
6,9.41,5,-7.85,0.7,East,Pennsylvania,6527,CA-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,19120,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,,No,,
4,58.17,5,-46.536,0.7,East,Ohio,6545,US-2018-154872,5/14/2018,5/18/2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,44105,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",,No,,
3,11.76,5,-7.84,0.7,East,Ohio,6596,CA-2018-157112,4/23/2018,4/26/2018,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,43229,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,,No,,
1,3.88,2,-2.588,0.7,East,Pennsylvania,6810,CA-2018-156237,9/14/2018,9/15/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,19140,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,,No,,
1,12.58,1,-18.0385,0.7,East,Pennsylvania,6811,CA-2018-156237,9/14/2018,9/15/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,19140,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,,No,,
1,18.31,4,-12.208,0.7,East,Pennsylvania,6813,CA-2018-156237,9/14/2018,9/15/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,19140,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,,No,,
1,241.16,2,-168.819,0.7,East,Pennsylvania,6815,CA-2018-156237,9/14/2018,9/15/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,19140,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,,No,,
1,14.83,3,-10.3824,0.7,East,Ohio,6841,CA-2016-166338,12/6/2016,12/7/2016,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,45373,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,,No,,
7,10.78,3,-7.9068,0.7,East,Ohio,6898,CA-2018-122028,8/18/2018,8/25/2018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,44107,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,,No,,
5,2.50,3,-2.0016,0.7,East,Ohio,6910,CA-2015-126277,9/13/2015,9/18/2015,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,43229,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,,No,,
7,24.58,2,-18.0312,0.7,East,Pennsylvania,6920,CA-2016-102806,5/21/2016,5/28/2016,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,19143,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,No,,
4,12.82,2,-8.9796,0.7,East,Ohio,7008,CA-2016-154823,8/21/2016,8/25/2016,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,45503,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,,No,,
3,8.59,5,-6.303,0.7,East,Pennsylvania,7086,CA-2018-112004,9/25/2018,9/28/2018,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,19013,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,,No,,
3,6.57,3,-5.037,0.7,East,Pennsylvania,7103,CA-2015-117478,9/21/2015,9/24/2015,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,19140,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",,No,,
5,12.29,1,-8.6058,0.7,East,Pennsylvania,7145,US-2018-141558,3/11/2018,3/16/2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,19140,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,No,,
6,2.20,2,-1.5414,0.7,East,Pennsylvania,7178,CA-2018-133067,5/4/2018,5/10/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,19140,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",,No,,
6,9.39,3,-7.5168,0.7,East,Pennsylvania,7179,CA-2018-133067,5/4/2018,5/10/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,19140,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",,No,,
4,274.49,3,-228.7425,0.7,East,Pennsylvania,7221,CA-2018-154760,1/9/2018,1/13/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,19140,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,,No,,
0,341.99,3,-319.1916,0.7,East,Pennsylvania,7238,CA-2017-164924,7/10/2017,7/10/2017,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,19143,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",,No,,
4,81.43,7,-65.1504,0.7,East,Pennsylvania,7333,CA-2018-115119,10/26/2018,10/30/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,17602,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",,No,,
6,6.88,2,-5.0512,0.7,East,Pennsylvania,7366,CA-2017-127243,11/28/2017,12/4/2017,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,19140,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,,No,,
2,51.89,1,-41.5176,0.7,East,Pennsylvania,7419,US-2017-114013,3/13/2017,3/15/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,19134,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,,No,,
2,23.16,5,-15.44,0.7,East,Pennsylvania,7421,US-2017-114013,3/13/2017,3/15/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,19134,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,,No,,
2,449.10,3,-643.71,0.7,East,Pennsylvania,7423,US-2017-114013,3/13/2017,3/15/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,19134,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,,No,,
5,3.57,4,-2.8608,0.7,East,Pennsylvania,7471,CA-2016-100734,9/15/2016,9/20/2016,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,19143,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,,No,,
6,8.95,2,-7.46,0.7,East,Ohio,7522,CA-2017-162383,9/5/2017,9/11/2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,43130,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,,No,,
6,8.85,6,-6.4944,0.7,East,Ohio,7523,CA-2017-162383,9/5/2017,9/11/2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,43130,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,,No,,
3,76.77,4,-53.7432,0.7,East,Ohio,7659,CA-2018-155740,7/30/2018,8/2/2018,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,44107,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,,No,,
4,13.69,3,-9.5886,0.7,East,Pennsylvania,7710,CA-2015-139542,10/25/2015,10/29/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,19120,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,No,,
7,456.58,2,-304.392,0.7,East,Ohio,7772,CA-2017-108196,11/25/2017,12/2/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,43130,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,,No,,
7,4499.98,5,-6599.978,0.7,East,Ohio,7773,CA-2017-108196,11/25/2017,12/2/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,43130,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,,No,,
0,4.84,3,-3.3894,0.7,East,Pennsylvania,7791,CA-2018-160801,9/19/2018,9/19/2018,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,19120,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",,No,,
4,18.52,4,-12.352,0.7,East,Ohio,7861,CA-2018-152261,3/2/2018,3/6/2018,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,44221,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,,No,,
4,2.72,2,-1.9068,0.7,East,Pennsylvania,7974,US-2016-126753,8/16/2016,8/20/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,19134,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",,No,,
4,3.76,3,-2.7588,0.7,East,Pennsylvania,7976,US-2016-126753,8/16/2016,8/20/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,19134,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,,No,,
2,2.21,3,-1.476,0.7,East,Ohio,8047,CA-2017-113600,12/15/2017,12/17/2017,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,44221,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",,No,,
4,5.96,5,-4.577,0.7,East,Pennsylvania,8050,CA-2015-144974,9/26/2015,9/30/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,19140,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",,No,,
7,2.65,1,-1.8585,0.7,East,Pennsylvania,8054,CA-2018-152205,9/28/2018,10/5/2018,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,19134,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,,No,,
4,10.33,3,-7.5768,0.7,East,Ohio,8293,CA-2016-106362,12/11/2016,12/15/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,45373,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,,No,,
5,26.38,4,-17.592,0.7,East,Pennsylvania,8353,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,19134,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,,No,,
5,64.20,5,-44.94,0.7,East,Pennsylvania,8355,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,19134,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",,No,,
2,18.43,8,-12.288,0.7,East,Ohio,8426,CA-2017-137652,8/28/2017,8/30/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,45231,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,,No,,
4,2.04,1,-1.4982,0.7,East,Pennsylvania,8444,US-2017-155173,3/6/2017,3/10/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,19120,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,No,,
5,37.89,4,-29.0536,0.7,East,Pennsylvania,8475,CA-2018-169404,4/9/2018,4/14/2018,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,17403,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,,No,,
0,5.19,3,-3.462,0.7,East,Ohio,8527,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,43229,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,,No,,
4,18.31,4,-12.208,0.7,East,Pennsylvania,8537,CA-2016-157343,6/7/2016,6/11/2016,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,19143,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,,No,,
6,11.08,7,-8.1312,0.7,East,Pennsylvania,8586,US-2018-132927,12/9/2018,12/15/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,19134,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",,No,,
1,1369.76,6,-913.176,0.7,East,Pennsylvania,8633,CA-2017-107783,7/28/2017,7/29/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,18018,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,,No,,
4,1.82,1,-1.3984,0.7,East,Ohio,8716,CA-2018-121678,11/16/2018,11/20/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,44035,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,,No,,
1,4.86,3,-3.564,0.7,East,Ohio,8755,CA-2018-152198,9/9/2018,9/10/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,43615,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,,No,,
1,6.25,2,-5.215,0.7,East,Ohio,8756,CA-2018-152198,9/9/2018,9/10/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,43615,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,No,,
5,33.28,3,-27.735,0.7,East,Pennsylvania,8808,US-2018-110646,10/26/2018,10/31/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,19134,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",,No,,
5,7.23,3,-6.03,0.7,East,Ohio,8845,CA-2018-156664,12/18/2018,12/23/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,43229,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,No,,
0,101.99,2,-71.3958,0.7,East,Ohio,8873,US-2015-105137,10/10/2015,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,43229,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,,No,,
0,18.26,2,-13.3936,0.7,East,Ohio,8874,US-2015-105137,10/10/2015,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,43229,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",,No,,
5,6.52,4,-4.5696,0.7,East,Ohio,8885,CA-2015-107398,8/25/2015,8/30/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,43229,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,,No,,
5,2.86,3,-2.2896,0.7,East,Ohio,8886,CA-2015-107398,8/25/2015,8/30/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,43229,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,,No,,
5,20.85,8,-16.6848,0.7,East,Ohio,8887,CA-2015-107398,8/25/2015,8/30/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,43229,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",,No,,
5,166.91,13,-116.844,0.7,East,Ohio,9022,CA-2016-129525,11/15/2016,11/20/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,43615,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",,No,,
3,7.21,3,-5.5338,0.7,East,Ohio,9076,US-2016-136259,11/5/2016,11/8/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,44107,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,,No,,
2,78.75,9,-57.7566,0.7,East,Pennsylvania,9124,US-2017-158288,11/26/2017,11/28/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,19120,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,,No,,
4,99.58,2,-82.99,0.7,East,Pennsylvania,9191,US-2016-130512,8/21/2016,8/25/2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,18103,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,,No,,
4,8.00,7,-5.6007,0.7,East,Pennsylvania,9279,CA-2018-122539,12/1/2018,12/5/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,19140,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,No,,
3,5.71,5,-4.7625,0.7,East,Ohio,9345,CA-2018-109085,2/17/2018,2/20/2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,45373,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,No,,
3,3.27,1,-2.5093,0.7,East,Pennsylvania,9410,US-2018-110149,12/10/2018,12/13/2018,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,19143,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,,No,,
0,2.94,2,-2.0622,0.7,East,Pennsylvania,9437,CA-2016-160787,9/25/2016,9/25/2016,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,19143,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,No,,
2,4.62,2,-3.855,0.7,East,Pennsylvania,9549,CA-2017-131744,6/18/2017,6/20/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,19134,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,,No,,
2,224.93,3,-164.9538,0.7,East,Ohio,9563,CA-2017-129280,5/3/2017,5/5/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,43055,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,,No,,
0,6.73,6,-4.488,0.7,East,Ohio,9570,CA-2016-113131,9/24/2016,9/24/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,43229,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,,No,,
5,3.43,2,-2.5212,0.7,East,Ohio,9630,CA-2015-118192,1/13/2015,1/18/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,43055,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,,No,,
5,13.19,2,-8.796,0.7,East,Pennsylvania,9712,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,19143,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,,No,,
2,3.13,2,-2.61,0.7,East,Ohio,9870,CA-2015-114195,11/1/2015,11/3/2015,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,45040,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,,No,,
2,22.42,3,-17.9424,0.7,East,Ohio,9871,CA-2015-114195,11/1/2015,11/3/2015,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,45040,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,,No,,
